Company,Matching keyword(s),Title,Publish Date,URL
Zoetis,,Products - Zoetis,"Feb 10, 2014",https://www.zoetisus.com/hoof-tec/products.aspx
Zoetis,,"Keep on top of worming mares and foals, says Zoetis - Equi ...","Feb 11, 2014",https://www.equi-ads.com/keep-top-worming-mares-foals-says-zoetis/
Zoetis,,"Zoetis - Laurinburg, 28352-0003, NC - USplaces","Feb 10, 2014",http://usplaces.com/others/laurinburg-nc/zoetis
Zoetis,,"Zoetis Presents $100,000 Donation To South Dakota State ...","Mar 13, 2014",https://www.zoetisus.com/news-and-media/zoetis-presents-$100000-donation-to-south-dakota-state-university-cow-calf-education-and-research-facility.aspx
Zoetis,,Three indications towards fertility improvement for new ...,"Mar 13, 2014",http://www.vetwholesaler.co.uk/three-indications-towards-fertility-improvement-for-new-gnrh-analogue-from-zoetis/
Zoetis,,Zoetis Introduces ONE SHOT® BVD | Agweb.com,"Mar 12, 2014",http://www.agweb.com/article/zoetis_introduces_one_shot_bvd_NAA_News_Release/
Zoetis,,Zoetis now offers HOOF-TEC footbath products - Feedstuffs,"Mar 12, 2014",http://feedstuffs.com/story-zoetis-offers-hoof-tec-footbath-products-122-109817
Zoetis,,"March 13th, 2014 ACTION REQUIRED: Effective ... - Zoetis","Mar 13, 2014",https://www.zoetis.com/global-assets/private/supplier-communication-letter_us.pdf
Zoetis,,European Medicines Agency - Veterinary medicines ...,"Mar 13, 2014",http://www.ema.europa.eu/ema/index.jsp?curl=pages/medicines/veterinary/medicines/002759/smops/Positive/vet_smop_000131.jsp&mid=WC0b01ac058008d7aa
Zoetis,,Crimson Cat | Our Work - Zoetis PetDialog,"Mar 11, 2014",http://www.crimsoncat.co.uk/our-work/zoetis/petdialog/
Zoetis,,Manufacturer Name Telephone No. Email Address ... - Vssco,"Mar 12, 2014",http://www.vssco.co.uk/getmedia/9eb42f61-20ba-40d4-ab28-b7a84f454614/reps-list.pdf.aspx
Zoetis,,"Zoetis, Inc. - Longmont, CO - Animal Health Products","Mar 13, 2014",http://industrynet.com/listing/469381/zoetis-inc
Zoetis,,News & Media - Zoetis,"Mar 13, 2014",https://www.zoetis.com.pt/news-and-media/index.aspx
Zoetis,,Zoetis,"Apr 10, 2014",http://www.zoetis.ru/
Zoetis,,Zoetis Joins Initiative to Advance Small Animal Veterinary ...,"Apr 10, 2014",https://www.zoetis.com/news-and-media/feature-stories/posts/zoetis-joins-initiative-to-advance-small-animal-veterinary-care-in-africa.aspx
Zoetis,,Draxxin - Zoetis,"Apr 9, 2014",https://www.zoetisus.com/draxxin-25/index.aspx
Zoetis,,ZTS Income Statement | Zoetis Inc. Class A Common Stoc ...,"Apr 10, 2014",https://finance.yahoo.com/q/is?s=zts
Zoetis,,3rd Annual Zoetis-OSU Food Animal Medicine Student ...,"Apr 11, 2014",https://vet.osu.edu/cvm/3rd-annual-zoetis-osu-food-animal-medicine-student-symposium
Zoetis,,"Jobs in Zoetis, Vacancies in Zoetis, Opportunities at Zoetis ...","Apr 9, 2014",http://timesascent.com/jobs-Openings-36872-New/Zoetis-jobs
Zoetis,,"ZOETIS POLSKA SP Z O O, telefon, krs, adres, nip, regon ...","Apr 11, 2014",http://www.bisnode.pl/firma/?id=652279&nazwa=ZOETIS_POLSKA_SP_Z_O_O
Zoetis,,"Zoetis Turkey - Cydectin ""Breakpoint"" Launch Meeting 2014 ...",,https://www.youtube.com/watch?v=eQIRMCbX3rM
Zoetis,,"Zoetis Animal Genetics in Kalamazoo, MI | 333 Portage St ...","Apr 10, 2014",http://www.superpages.com/bp/Kalamazoo-MI/Zoetis-Animal-Genetics-L2189385167.htm
Zoetis,,"Lab Technician job - Zoetis US - White Hall, IL @ pookie.io","Apr 11, 2014",http://www.pookie.io/job-details/a443fdc747d7c5e6
Zumiez,,Caught On Tape: O'Neill Talks About Signing Jordy Smith ...,"Nov 8, 2007",http://business.transworld.net/features/caught-on-tape-steve-ward-talk-about-signing-jordy-smith/
Zumiez,,my way! on Pinterest,"Nov 7, 2007",https://www.pinterest.com/ssaunders0991/my-way/
Zumiez,,Barbara (www.barbrier.co.cc) on Instagram,"Nov 7, 2007",http://www.gallery-photo.co.cc/
Zumiez,| to buy,Funky Clothes -- Where to Buy Online - HubPages,"Nov 7, 2007",http://hubpages.com/style/Funky-Clothes----Where-to-Buy-Online
Zumiez,,Empyre Quinn Matte Black Classic Sunglasses at Zumiez ...,"Dec 6, 2007",http://www.zumiez.com/empyre-quinn-matte-black-classic-sunglasses.html
Zumiez,| to buy,is ZUMIEZ a safe website to buy a skateboard from? | Yahoo Answers,"Dec 5, 2007",https://answers.yahoo.com/question/index?qid=20071205162047AAAbRBq
Zumiez,,Business Partners - Friends of Spirit Mountain Duluth ...,"Dec 6, 2007",http://spiritmt.com/who-we-are/friends-partners/
Zumiez,,Team supra - YouTube,,https://www.youtube.com/watch?v=zpxmcQ1YJPo
Zumiez,,FLOW HIRES NEW DISTRIBUTOR FOR UK & IRELAND ...,"Dec 4, 2007",http://www.boardsportsource.com/#!/article/flow-hires-new-distributor-for-uk-ireland
Zumiez,,Håkon Tønnesens reisedagbok - Artikler - Tacky.no,"Dec 6, 2007",http://www.tacky.no/snowboard/article/?id=27491
Zumiez,,- Temmelig crappy i Molde - Artikler - Tacky.no,"Dec 4, 2007",http://www.tacky.no/snowboard/article/?id=27434
Zumiez,,sonic - chao to shadow by ruger666 on DeviantArt,"Dec 4, 2007",http://ruger666.deviantart.com/art/sonic-chao-to-shadow-71338777
Zumiez,,82 Yamaha YZ80J YZ80 YZ 80 Motorcycle Plastic Petrol ...,"Dec 6, 2007",http://www.ebay.com/itm/82-YAMAHA-YZ80J-YZ80-YZ-80-MOTORCYCLE-PLASTIC-PETROL-FUEL-GAS-TANK-/300764915593
Zumiez,,LRG Naturalist Scarf | ThisNext,"Dec 6, 2007",http://www.thisnext.com/item/7D52493D/LRG-Naturalist-Scarf
Zumiez,,Casual Industrees Cat Patch Black Fold Beanie at Zumiez ...,"Feb 6, 2008",http://www.zumiez.com/casual-industrees-cat-patch-black-fold-beanie.html
Zumiez,,Working at Zumiez? [Archive] - Skateboard-City Forum,,http://www.skateboard-city.com/messageboard/archive/index.php/t-146759.html
Zumiez,,Fankadeli - Gyertek ki a stégre - indavideo.hu,"Feb 5, 2008",http://indavideo.hu/video/Fankadeli_-_Gyertek_ki_a_stegre
Zumiez,,About Us - Main Page,"Feb 5, 2008",http://www.allsource.hk/aboutus.htm
Zumiez,,TransAm: Hyland Hills | TransWorld SNOWboarding,"Feb 4, 2008",http://snowboarding.transworld.net/uncategorized/transam-hyland-hills-2/
Zumiez,,TransAm: Big Boulder | TransWorld SNOWboarding,"Feb 4, 2008",http://snowboarding.transworld.net/uncategorized/transam-big-boulder-2/
Zumiez,,Bed Bath & Beyond | Great Lakes Crossing Outlets,"Feb 5, 2008",http://www.greatlakescrossingoutlets.com/directory/bed_bath_and_beyond
Zumiez,,The World According to Laura: It's Here - Thirty Frickin' Nine,"Feb 7, 2008",http://silvertipshottie.blogspot.com/2008/02/its-here-thirty-frickin-nine.html
Zumiez,,Kim Andre Eliassen - big in Switzerland - Artikler - Tacky.no,"Feb 4, 2008",http://www.tacky.no/snowboard/article/?id=29132
Zumiez,,Where can i find a Blue and Black checkered hoody? | Yahoo Answers,"Feb 4, 2008",https://answers.yahoo.com/question/index?qid=20080204143613AASBthz
Zumiez,,DGK at Zumiez : BP,"Aug 30, 2011",http://www.zumiez.com/brands/dgk.html
Zumiez,,Burgundy at Zumiez : SR,"Sep 1, 2011",http://www.zumiez.com/catalogsearch/result?q=burgundy
Zumiez,,Vans Accessories at Zumiez : BP,"Sep 1, 2011",http://www.zumiez.com/brands/vans/vans-accessories.html
Zumiez,,Tupac at Zumiez : SR,"Sep 1, 2011",http://www.zumiez.com/catalogsearch/result?q=tupac
Zumiez,,Vans Sunglasses at Zumiez : BP,"Sep 1, 2011",http://www.zumiez.com/brands/vans/vans-accessories/sunglasses.html
Zumiez,,Supreme at Zumiez : SR,"Sep 1, 2011",http://www.zumiez.com/catalogsearch/result?q=Supreme
Zumiez,,Bathing Suits at Zumiez : SR,"Sep 1, 2011",http://www.zumiez.com/catalogsearch/result?q=bathing+suits
Zumiez,,"Santa Cruz PBR Pintail 9.9"" Longboard Cruiser at Zumiez ...","Sep 1, 2011",http://www.zumiez.com/santa-cruz-pbr-pintail-9-9-longboard-cruiser.html
Zumiez,,Minilogo at Zumiez : SR,"Sep 1, 2011",http://www.zumiez.com/catalogsearch/result?q=minilogo
Zumiez,,My New Skateboard From Zumiez - YouTube,,https://www.youtube.com/watch?v=CE1J0xgKAyU
Zumiez,,Salomon Snowboards & Bindings at Zumiez : BP,"Oct 31, 2012",http://www.zumiez.com/brands/salomon.html
Zumiez,,SSUR Clothing at Zumiez : BP,"Nov 1, 2012",http://www.zumiez.com/brands/ssur.html
Zumiez,,Empyre Sycamore Red Plaid Hooded Flannel Shirt - Zumiez,"Nov 1, 2012",http://www.zumiez.com/empyre-girl-sycamore-red-plaid-hooded-flannel-shirt.html
Zumiez,,LRG Gold Standard Black Long Sleeve Shirt at Zumiez : PDP,"Nov 1, 2012",http://www.zumiez.com/lrg-gold-standard-black-long-sleeve-shirt.html
Zumiez,,Odd Future Domo High Black & Hot Pink T-Shirt at Zumiez ...,"Oct 30, 2012",http://www.zumiez.com/odd-future-domo-high-black-and-hot-pink-tee-shirt.html
Zumiez,,Boys Zip Hoodies at Zumiez : BP,"Oct 31, 2012",http://www.zumiez.com/boys/boys-hoodies/zip.html
Zumiez,,Empyre Sycamore Purple Plaid Hooded Flannel Shirt - Zumiez,"Nov 1, 2012",http://www.zumiez.com/empyre-girl-sycamore-purple-plaid-hooded-flannel-shirt.html
Zumiez,,"DGK All Day Purple, Black & White Lanyard at Zumiez : PDP","Oct 30, 2012",http://www.zumiez.com/dgk-all-day-purple-black-and-white-lanyard.html
Zumiez,,Diamond Supply Co. Black Crew Neck Sweatshirt at Zumiez ...,"Oct 30, 2012",http://www.zumiez.com/diamond-supply-co-black-crew-neck-sweatshirt.html
Zumiez,,Stereo at Zumiez for Keep A Breast Magazine Launch ...,,https://www.youtube.com/watch?v=QxZAwioifmU
Zumiez,,Mishka Clothing | Mishka NYC - Zumiez,"Nov 30, 2012",http://www.zumiez.com/brands/mishka-nyc.html
Zumiez,,How To Wear A Beanie | Zumiez,"Nov 30, 2012",http://www.zumiez.com/how-to-wear-a-beanie
Zumiez,,Lunachix Clothing & Apparel at Zumiez : BP,"Nov 30, 2012",http://www.zumiez.com/brands/lunachix.html
Zumiez,,Eric Koston at Zumiez : PR,"Nov 30, 2012",http://www.zumiez.com/pro/eric-koston.html
Zumiez,,World Footbag at Zumiez : BP,"Dec 1, 2012",http://www.zumiez.com/brands/world-footbag.html
Zumiez,,Neff Radical White UV Color Changing T-Shirt at Zumiez ...,"Dec 4, 2012",http://www.zumiez.com/neff-radical-white-uv-color-changing-tee-shirt.html
Zumiez,,Oakley Holbrook Steel & Dark Grey Sunglasses at Zumiez ...,"Dec 4, 2012",http://www.zumiez.com/oakley-holbrook-steel-and-dark-grey-sunglasses.html
Zumiez,,"Sector 9 Peru 44"" Bamboo Longboard Complete at Zumiez ...","Nov 29, 2012",http://www.zumiez.com/sector-9-peru-44-bamboo-longboard-complete.html
Zumiez,,"Zumiez - Sports Wear - 251 Stonewood St - Downey, CA ...","Dec 1, 2012",http://www.yelp.com/biz/zumiez-downey
Zumiez,,Clothing Haul- Macy's Target Zumiez & Forever21 - YouTube,,https://www.youtube.com/watch?v=k5RT8QZb3K0
Zumiez,,Why Zumiez Inc. Stock Plunged Today -- The Motley Fool,"Jun 5, 2015",http://www.fool.com/investing/general/2015/06/05/why-zumiez-inc-stock-plunged-today.aspx
Zumiez,,Vans Era 59 Cork Incense Skate Shoes (Mens) at Zumiez ...,"Jun 3, 2015",http://www.zumiez.com/vans-era-59-cork-incense-skate-shoes.html
Zumiez,,Disney x Vans Era Mickey & Friends Skate Shoes ... - Zumiez,"Jun 4, 2015",http://www.zumiez.com/disney-x-vans-era-mickey-friends-skate-shoes.html
Zumiez,,Vans Era Skate Shoes (Mens) at Zumiez : PDP,"Jun 4, 2015",http://www.zumiez.com/vans-era-khaki-and-gum-skate-shoes.html
Zumiez,,Zumiez (ZUMZ) Stock Falls in After-Hours Trading on Weak ...,"Jun 4, 2015",http://www.thestreet.com/story/13176275/1/zumiez-zumz-stock-falls-in-after-hours-trading-on-weak-guidance.html
Zumiez,,"After-hours buzz: Gap, Zumiez, Diamond Foods & more","Jun 4, 2015",http://www.cnbc.com/2015/06/04/after-hours-buzz-gap-zumiez-diamond-foods-more.html
Zumiez,,Why Zumiez (ZUMZ) Stock Is Sinking Today | InvestorPlace,"Jun 5, 2015",http://investorplace.com/2015/06/zumiez-zumz-stock/
Zumiez,,Zumiez's (ZUMZ) CEO Rick Brooks on Q1 2015 Results ...,"Jun 4, 2015",http://seekingalpha.com/article/3237646-zumiezs-zumz-ceo-rick-brooks-on-q1-2015-results-earnings-call-transcript
Zumiez,,"Zumiez meets Street with Q1 income, will open 57 stores ...","Jun 5, 2015",http://www.chainstoreage.com/article/zumiez-meets-street-q1-income-will-open-57-stores
Zumiez,,ZUMIEZ BEST FOOT FORWARD 2015 - YouTube,,https://www.youtube.com/watch?v=o0bXwuBlhhE
Zumiez,,Why Shares of Zumiez Inc. Crashed on Friday -- The Motley ...,"Sep 11, 2015",http://www.fool.com/investing/general/2015/09/11/why-shares-of-zumiez-inc-crashed-on-friday.aspx
Zumiez,,Toms Classics Black Diamond Wool Womens Shoes - Zumiez,"Sep 10, 2015",http://www.zumiez.com/toms-classics-black-diamond-wool-women-s-shoes.html
Zumiez,,Zumiez (ZUMZ) Stock Falls in After-Hours Trading on Light ...,"Sep 10, 2015",http://www.thestreet.com/story/13284833/1/zumiez-zumz-stock-falls-in-after-hours-trading-on-light-guidance.html
Zumiez,,"After-hours buzz: Finisar, Zumiez, Puma & more","Sep 10, 2015",http://www.cnbc.com/2015/09/10/after-hours-buzz-finisar-zumiez-puma-more.html
Zumiez,,Zumiez shares tank on disappointing outlook | The Seattle ...,"Sep 11, 2015",http://www.seattletimes.com/business/retail/zumiez-shares-tank-on-disappointing-outlook/
Zumiez,,Shares of Zumiez fall 19% after retailer misses targets ...,"Sep 10, 2015",http://www.marketwatch.com/story/shares-of-zumiez-fall-19-after-retailer-misses-targets-2015-09-10
Zumiez,,Zumiez Inc. Gives Disappointing Guidance - WSJ,"Sep 10, 2015",http://www.wsj.com/articles/zumiez-inc-gives-disappointing-guidance-1441920628
Zumiez,,"Notable Downgrades: Zumiez (ZUMZ), Finisar Corp. (FNSR ...","Sep 11, 2015",http://wallstreetpit.com/109459-notable-downgrades-zumiez-zumz-finisar-corp-fnsr-cherokee-chke/
Zumiez,,Zumiez stock falls | America's Markets,"Sep 11, 2015",http://americasmarkets.usatoday.com/2015/09/11/zumiez-stock-falls/
Zumiez,,Zumiez Best Foot Forward Finals 2015,"Sep 10, 2015",http://www.zumiezbestfootforward.com/news/2015/09/10/zumiez-best-foot-forward-finals-2015
TrueCar,,TrueCar CEO says 40% market share is 'not unreasonable ...,"Jul 2, 2015",http://www.latimes.com/business/autos/la-fi-truecar-qa-20150702-story.html
TrueCar,,Used Cars for Sale ? TrueCar,"Jun 30, 2015",https://www.truecar.com/used-cars-for-sale/listings/price-below-5000/
TrueCar,,Used Toyota Camry for Sale ? TrueCar,"Jul 3, 2015",https://www.truecar.com/used-cars-for-sale/listings/toyota/camry/?mileage_low=25001&mileage_high=26000
TrueCar,,Used Cars for Sale ? TrueCar,"Jun 30, 2015",https://www.truecar.com/used-cars-for-sale/listings/price-5001-6000/
TrueCar,,2015 Ram ProMaster City Wagon | TrueCar - Prices ...,"Jul 1, 2015",https://www.truecar.com/prices-new/ram/promaster-city-wagon-pricing/2015/
TrueCar,,Used Mercedes-Benz for Sale ? TrueCar,"Jul 2, 2015",https://www.truecar.com/used-cars-for-sale/listings/mercedes-benz/price-26001-27000/
TrueCar,,Used Toyota Camry for Sale ? TrueCar,"Jul 3, 2015",https://www.truecar.com/used-cars-for-sale/listings/toyota/camry/?mileage_low=165001&mileage_high=170000
TrueCar,,Used Toyota for Sale ? TrueCar,"Jul 3, 2015",https://www.truecar.com/used-cars-for-sale/listings/toyota/body-sport-utility/price-8001-9000/
TrueCar,,Lexus Prices - we are competitive with Costco/True Car,"Jul 3, 2015",http://www.lexusoflasvegas.com/true_car_lexus
TrueCar,,"Nationwide Bank partners with TrueCar for ""Single Stop ...","Jun 30, 2015",http://forum.dealerrefresh.com/threads/nationwide-bank-partners-with-truecar-for-single-stop.4499/
TrueCar,,TrueCar hit with another dealer lawsuit - Automotive News,"Jul 31, 2015",http://www.autonews.com/article/20150731/RETAIL/150739945/truecar-hit-with-another-dealer-lawsuit
TrueCar,,TrueCar raises dealers' selling costs - Automotive News,"Aug 3, 2015",http://www.autonews.com/article/20150803/RETAIL/308039955/truecar-raises-dealers-selling-costs
TrueCar,,Lawsuit: TrueCar Involved In ?Deceptive Business Practices?,"Aug 1, 2015",http://www.thetruthaboutcars.com/2015/08/truecar-involved-in-deceptive-business-practices-says-lawsuit/
TrueCar,,Is TrueCar (TRUE) Likely to Disappoint this Earnings Season?,"Aug 3, 2015",http://www.zacks.com/stock/news/184686/is-truecar-true-likely-to-disappoint-this-earnings-season
TrueCar,,"Sonic Automotive, TrueCar settle trademark-infringement ...","Jul 31, 2015",http://www.bizjournals.com/charlotte/news/2015/07/31/sonic-automotive-settles-trademark-dispute-with.html
TrueCar,,"?TrueCar, Sonic settle trademark suit - L.A. Biz","Jul 30, 2015",http://www.bizjournals.com/losangeles/news/2015/07/30/truecar-sonic-settle-trademark-suit.html
TrueCar,,"Used Cars for Sale in Milwaukee, WI ? TrueCar","Jul 30, 2015",https://www.truecar.com/used-cars-for-sale/listings/location-milwaukee-wi/price-3001-4000/
TrueCar,,"Used Toyota Highlander for Sale in Saint Louis, MO ? TrueCar","Jul 31, 2015",https://www.truecar.com/used-cars-for-sale/listings/toyota/highlander/location-saint-louis-mo/body-sport-utility/
TrueCar,,Automaker Revenue to Reach Record $47 Billion in July ...,"Aug 3, 2015",http://www.businesswire.com/news/home/20150803005468/en/Automaker-Revenue-Reach-Record-47-Billion-July
TrueCar,,The 'true car costs' to own this year's most popular vehicles ...,"Aug 2, 2015",http://www.chron.com/cars/article/The-true-car-costs-to-own-this-year-s-most-6420586.php
